29 Dec 22 - 01:13,"Tumbuh Melambat, Kinerja Ekonomi Kalsel 5,59 Persen Kuartal III/2022",7626,publish,Yes,Bisnis Kalimantan,-
08 Nov 22 - 02:57,Gubernur Kaltim Percaya Diri Berhasil Turunkan Emisi Karbon,7623,publish,Yes,Kabar Kalimantan,-
27 Nov 22 - 03:18,"Profil Kabupaten Tana Tidung, Wilayah Paling Baru Provinsi Termuda di Kalimantan",7619,publish,Yes,Kabar Kalimantan,-
18 Jul 22 - 06:17,Harga Sawit Periode I Juli 2022 di Kaltim Turun 35 Persen,7618,publish,Yes,Bisnis Kalimantan,Headline
24 Aug 22 - 08:01,"Jelajah Agri Pupuk Kaltim 2022, Teknologi Terintegrasi di Bidang Industri Pupuk",7612,publish,Yes,Kabar Kalimantan,Headline
22 Nov 22 - 04:04,Pengusaha Pengolahan Kedelai Balikpapan Angkat Suara Soal Harga,7577,publish,Yes,Bisnis Kalimantan,-
03 May 23 - 05:53,Kunjungan Wisman ke Kaltim Maret 2023 Melonjak 7 Kali Lipat,7574,publish,Yes,Bisnis Kalimantan,-
25 Nov 22 - 09:02,Media Sosial Pemkab Tana Tidung Sabet Juara Kehumasan Tingkat Nasional,7572,publish,Yes,Kabar Kalimantan,-
15 Mar 22 - 11:04,"Harga Minyak Goreng di Pasar Tradisional Kota Balikpapan Melampaui HET, Ini Penjelasan KPPU",7563,publish,Yes,Kabar Kalimantan,-
09 Jan 23 - 05:17,Permintaan KPR di Kalsel Naik Tipis,7559,publish,Yes,Bisnis Kalimantan,-
02 May 23 - 02:58,"Okupansi Hotel Kaltim Kembali Turun, TPK Maret 2023 Sebesar 57,44 Persen",7550,publish,Yes,Bisnis Kalimantan,-
28 Dec 22 - 01:06,Resmi! Gubernur Kaltim Lantik Bupati Penajam Paser Utara Definitif,7550,publish,Yes,Kabar Kalimantan,-
02 May 23 - 02:12,"Inflasi Kaltim 0,42 Persen April 2023, Didorong 8 Kelompok Pengeluaran",7542,publish,Yes,Bisnis Kalimantan,-
26 May 22 - 08:31,Update Harga TBS Mei 2022 Kaltim Pekebun Bermitra,7541,publish,Yes,Kabar Kalimantan,-
08 Nov 22 - 08:13,"Harga Batu Bara Masih Panas, Perekonomian Kaltim Ngegas di Kuartal III/2022",7538,publish,Yes,Bisnis Kalimantan,-
04 Dec 22 - 02:32,Potret Persaingan Usaha di Pulau Kalimantan Sepanjang 2022,7536,publish,Yes,Bisnis Kalimantan,-
14 Dec 20 - 04:27,Pemprov Kaltim Target PAD 2021 Naik,7526,publish,Yes,Kabar Kalimantan,-
29 Nov 22 - 01:16,Okupansi Hotel dan Restoran di Balikpapan Terus Membaik Jelang Nataru,7519,publish,Yes,Bisnis Kalimantan,-
11 Jan 23 - 03:17,"Mulai Hari ini, Masyarakat Balikpapan Diimbau Lakukan Validasi NIK Pengganti NPWP",7516,publish,Yes,Kabar Kalimantan,-
09 Jan 23 - 06:08,Taktik Pemprov Kaltim Serap Efektivitas Anggaran 2023,7516,publish,Yes,Kabar Kalimantan,-
12 Aug 22 - 06:54,"Pemkot Balikpapan Kejar Target, Berikut Jadwal dan Lokasi Vaksinasi di Balikpapan 12 Agustus 2022",7508,publish,Yes,Kabar Kalimantan,-
15 Nov 22 - 11:07,Jumlah Investor Pasar Modal Kaltim Naik Puluhan Ribu,7505,publish,Yes,Kabar Kalimantan,-
08 Jun 22 - 12:14,"Honorer Bakal Dihapus, Begini Nasib Tenaga Lama di Kaltim",7495,publish,Yes,Kabar Kalimantan,-
09 May 22 - 01:47,Pengolahan Minyak Mentah Pertamina di Kilang Balikpapan Capai 240.000 BPH Saat Lebaran,7478,publish,Yes,Bisnis Kalimantan,-
18 Nov 22 - 09:53,CIMB Niaga (BNGA) Dukung Potensi Kredit Batu Bara Kaltim,7478,publish,Yes,Bisnis Kalimantan,-
15 Jun 22 - 09:36,"Garis Kemiskinan Kaltim Sebesar Rp703.223, Begini Kondisinya",7474,publish,Yes,Kabar Kalimantan,Headline
10 Nov 22 - 03:58,SKK Migas Siap Tambah Produksi dari 150 Sumur di Kaltim Tahun Depan,7473,publish,Yes,Bisnis Kalimantan,-
09 Jan 23 - 04:51,Kaltim Masuk Jajaran Teratas Provinsi Paling Digital Nasional,7462,publish,Yes,Kabar Kalimantan,-
24 Feb 22 - 04:23,"Awal 2022, Angkutan Kargo di Bandara APT Pranoto Samarinda Capai 479 Ton",7455,publish,Yes,Bisnis Kalimantan,-
24 Nov 22 - 05:00,Agen Pariwisata Balikpapan Diajak Kolaborasi Malaysia,7454,publish,Yes,Kabar Kalimantan,-
29 Dec 20 - 05:17,Bandara Juwata Tarakan Alami Peningkatan Aktivitas Hingga 50 Persen,7440,publish,Yes,Kabar Kalimantan,-
24 May 22 - 01:05,"Atasi Blankspot, Pemerintah Pacu Layanan 4G Hingga Akhir 2022 di Pulau Kalimantan",7437,publish,Yes,Bisnis Kalimantan,-
28 Nov 22 - 03:49,Serikat Buruh Kaltim: UMP 2023 Naik untuk Apa Kalau tidak Dijalankan?,7427,publish,Yes,Bisnis Kalimantan,-
01 Mar 22 - 03:28,TPK Kaltim: Hotel Bintang 3 Paling Banyak Dipakai Sepanjang Januari 2022,7420,publish,Yes,Bisnis Kalimantan,-
03 May 23 - 04:07,"Inflasi Kaltim Maret 2023 Turun, Bank Indonesia Ungkap Penyebabnya",7414,publish,Yes,Bisnis Kalimantan,-
03 May 23 - 01:59,"Ekspor Tahunan Kaltim Turun 6,43 Persen pada Maret 2023",7414,publish,Yes,Kabar Kalimantan,-
09 Nov 22 - 04:17,"Perusahaan Migas dan Batu Bara Bantu Tekan Emisi, Begini Kata Wagub Kaltim",7405,publish,Yes,Kabar Kalimantan,-
18 Nov 22 - 04:57,CIMB Niaga (BNGA) Beberkan Cara Penetrasi Digital di Kalimantan,7398,publish,Yes,Kabar Kalimantan,-
17 Jun 22 - 06:14,"Transaksi Uang Elektronik di Kaltim Tumbuh 43,47 Persen Kuartal I/2022",7393,publish,Yes,Bisnis Kalimantan,-
02 May 22 - 06:34,"Hari Pertama Lebaran, Warga di Samarinda Sulit Dapatkan Tabung Gas Melon",7385,publish,Yes,Kabar Kalimantan,Headline
04 Jan 23 - 12:48,Inflasi Kota Balikpapan Bakal Dipengaruhi Sejumlah Faktor Utama,7381,publish,Yes,Kabar Kalimantan,-
25 May 22 - 01:45,PT Multinet Perkasa Indonesia Resmi Gabung Channel Partner Motorola,7379,publish,Yes,Bisnis Kalimantan,-
16 Jun 22 - 10:15,UMKM di Kaltim Ditargetkan Berkontribusi Hingga Rp56 Triliun Tahun Ini,7376,publish,Yes,Bisnis Kalimantan,-
12 Sep 22 - 11:10,"Realisasi Investasi Kaltim Capai Rp12,1 Triliun di Kuartal II/2022",7373,publish,Yes,Bisnis Kalimantan,-
20 Dec 22 - 04:45,Investasi Penduduk Kalimantan di Bursa Efek Indonesia Tertinggi Tahun 2022,7371,publish,Yes,Bisnis Kalimantan,-
12 Jan 23 - 05:36,"Dana Pemilu 2024 di Samarinda Capai Rp6,8 Miliar",7358,publish,Yes,Kabar Kalimantan,-
13 Jan 23 - 01:07,Pemkot Balikpapan Buat Kelambu Air Cegah Peningkatan Kasus DBD,7356,publish,Yes,Kabar Kalimantan,-
29 Apr 22 - 10:52,"Transkon Jaya Catatkan Kenaikan Laba Komprehensif Hingga 23,54% Pada 2021",7356,publish,Yes,Bisnis Kalimantan,-
14 Sep 22 - 08:25,"Bea Cukai Balikpapan Catat Penerimaan Hingga Rp3,17 Triliun pada Juli 2022",7355,publish,Yes,Bisnis Kalimantan,-
05 Jan 23 - 12:46,"Kapasitas Fiskal di Kaltim Masih Tumbuh, Tapi Penuh Tantangan",7349,publish,Yes,Kabar Kalimantan,-
06 May 23 - 10:56,"Mengesankan, Ekonomi Kaltim Tumbuh Nyaris 7 Persen Kuartal I/2023",7346,publish,Yes,Bisnis Kalimantan,-
29 Nov 22 - 03:27,Kinerja Perhotelan Kaltim Jelang Tutup Tahun 2023,7343,publish,Yes,Bisnis Kalimantan,-
19 Sep 22 - 03:42,"Realisasi Pendapatan Daerah Kaltim Masih Kurang Rp2,5 Triliun",7341,publish,Yes,Bisnis Kalimantan,-
24 Nov 22 - 01:23,"KPPU Hentikan Perkara Perusahaan Sawit di Kalteng, Ini Pemicunya",7339,publish,Yes,Kabar Kalimantan,-
16 Sep 22 - 12:31,"Serapan Anggaran Kurang Cepat, Kaltim Perlu Strategi Baru",7333,publish,Yes,Kabar Kalimantan,-
14 Sep 22 - 09:38,Waspada! Penipuan Mengatasnamakan Pihak Bea Cukai Saat Bertransaksi Antar Negara,7332,publish,Yes,Bisnis Kalimantan,-
04 May 23 - 04:33,Surya Biru (SBMA) Fokus Kembangkan Bisnis di Kalimantan,7318,publish,Yes,Kabar Kalimantan,-
09 Nov 22 - 08:20,"Ekonomi Kaltim 2023, Ketahanan Pangan Dioptimalkan, Batu Bara Jadi Andalan",7306,publish,Yes,Kabar Kalimantan,-
24 May 22 - 10:11,Penting! Pemprov Kaltim Minta Petani Bermitra dengan Pabrik Kelapa Sawit,7305,publish,Yes,Bisnis Kalimantan,-
29 Jul 21 - 05:22,"Sektor Properti Dinilai Tahan Menghadapi Pandemi, Ini Alasannya",7303,publish,Yes,Bisnis Kalimantan,Headline
02 Jan 23 - 04:08,"Inflasi Kaltim Catat 0,23 Persen Desember 2022",7293,publish,Yes,Bisnis Kalimantan,-
